player,nation_stats_standard,squad,age_stats_standard,position_stats_standard,playing_time_min_stats_playing_time,playing_time_90s,total_cmp%_stats_passing_per_90,ast_stats_passing_per_90,ppa_stats_passing_per_90,standard_gls_stats_shooting_per_90,standard_sot%_stats_shooting_per_90,sca_sca_stats_gca_per_90,gca_gca_stats_gca_per_90,touches_mid_3rd_stats_possession_per_90,touches_att_3rd_stats_possession_per_90,take_ons_succ_stats_possession_per_90,carries_prgc_stats_possession_per_90,receiving_prgr_stats_possession_per_90,tackles_mid_3rd_stats_defense_per_90,aerial_duels_won%_stats_misc_per_90,performance_crs_stats_misc_per_90,tackles_tkl_stats_defense_per_90,int_stats_defense_per_90,performance_recov_stats_misc_per_90,value,cluster
Mads Frøkjær-Jensen,DEN,Preston,25,Midfielder,974.0,10.822222222222225,6.403490759753593,0.0,0.924024640657084,0.1848049281314168,1.3213552361396304,2.0328542094455853,0.0,19.496919917864474,16.817248459958932,0.7392197125256673,1.2936344969199178,4.0657084188911705,0.6468172484599589,3.5205338809034905,2.587268993839836,1.3860369609856262,0.2772073921971252,3.880903490759753,0.0,1
Leo Fuhr Hjelde,NOR,Sunderland,21,Forward,859.0,9.544444444444444,6.548311990686845,0.0,0.0,0.0,0.0,0.0,0.0,0.209545983701979,0.1047729918509895,0.0,0.1047729918509895,0.1047729918509895,0.0,0.0,0.1047729918509895,0.0,0.0,0.0,1500000.0,0
Sam Gallagher,ENG,Stoke City,29,Forward,998.0,11.088888888888889,4.18436873747495,0.0901803607214428,0.1803607214428857,0.0901803607214428,2.2545090180360723,0.4509018036072144,0.1803607214428857,2.615230460921844,2.344689378757515,0.0901803607214428,0.1803607214428857,0.5410821643286573,0.0901803607214428,3.003006012024048,0.0901803607214428,0.3607214428857715,0.0,0.3607214428857715,1800000.0,0
Djeidi Gassama,FRA,Sheffield Weds,21,Forward,670.0,7.444444444444445,9.295522388059702,0.0,1.4776119402985075,0.1343283582089552,4.137313432835821,2.686567164179104,0.1343283582089552,13.029850746268655,16.52238805970149,1.7462686567164178,2.417910447761194,5.776119402985074,0.6716417910447761,3.102985074626866,1.208955223880597,1.0746268656716418,0.2686567164179104,5.776119402985074,1000000.0,1
Tyler Goodhram,ENG,Oxford United,21,Midfielder,640.0,7.111111111111111,10.96875,0.0,1.546875,0.28125,4.331250000000001,5.625,0.703125,44.859375,29.25,2.53125,3.515625,8.578125,2.109375,2.0109375000000003,1.546875,4.359375,0.984375,8.71875,0.0,2
Andre Gray,JAM,Plymouth Argyle,33,Forward,1268.0,14.088888888888889,3.662460567823344,0.0,0.0709779179810725,0.0709779179810725,7.097791798107256,0.2839116719242902,0.0,1.4905362776025235,1.5615141955835965,0.0,0.0,0.3548895899053628,0.1419558359621451,1.774447949526814,0.1419558359621451,0.1419558359621451,0.0,0.3548895899053628,1300000.0,0
Ilia Gruev,BUL,Leeds United,24,Midfielder,1140.0,12.666666666666666,6.742105263157896,0.0,0.3157894736842105,0.0,3.5921052631578947,1.973684210526316,0.0,27.71052631578948,11.289473684210527,0.0,0.2368421052631579,0.7105263157894737,0.7894736842105263,3.505263157894737,2.8421052631578947,1.4210526315789471,0.7894736842105263,1.1842105263157896,5000000.0,1
Josuha Guilavogui,FRA,Leeds United,34,Midfielder,774.0,8.6,9.372093023255813,0.0,0.1162790697674418,0.0,0.0,0.5813953488372093,0.0,3.488372093023256,0.6976744186046512,0.1162790697674418,0.0,0.1162790697674418,0.2325581395348837,4.651162790697675,0.0,0.3488372093023256,0.1162790697674418,0.5813953488372093,500000.0,0
Darko Gyabi,ENG,Plymouth Argyle,20,Midfielder,566.0,6.288888888888889,13.595406360424027,0.1590106007067137,0.7950530035335689,0.0,1.5901060070671378,3.975265017667845,0.1590106007067137,42.773851590106005,13.674911660777385,2.067137809187279,3.180212014134276,4.134275618374558,1.5901060070671378,7.6007067137809186,0.3180212014134275,3.180212014134276,0.9540636042402828,5.88339222614841,1800000.0,2
Rami Al Hajj,SWE,Plymouth Argyle,23,Midfielder,499.0,5.544444444444444,15.511022044088175,0.0,0.9018036072144288,0.1803607214428857,6.763527054108216,2.705410821643287,0.0,28.49699398797595,14.789579158316634,1.0821643286573146,0.7214428857715431,3.0661322645290583,0.7214428857715431,10.51503006012024,0.1803607214428857,1.8036072144288573,0.3607214428857715,2.885771543086173,1000000.0,1
Marcus Harness,ENG,Derby County,28,Midfielder,673.0,7.477777777777778,9.213967310549778,0.0,0.8023774145616642,0.1337295690936107,3.343239227340268,1.0698365527488856,0.1337295690936107,14.041604754829123,10.297176820208024,0.4011887072808321,1.0698365527488856,2.4071322436849925,0.5349182763744428,3.49034175334324,1.0698365527488856,1.2035661218424962,0.5349182763744428,3.209509658246657,800000.0,1
Ryan Hedges,WAL,Blackburn,29,Forward,725.0,8.055555555555555,9.037241379310345,0.1241379310344827,1.613793103448276,0.1241379310344827,4.82896551724138,3.227586206896552,0.2482758620689655,32.02758620689655,27.55862068965517,0.6206896551724138,4.344827586206897,11.296551724137933,1.2413793103448276,5.511724137931035,4.344827586206897,3.475862068965517,1.3655172413793104,5.337931034482759,1200000.0,2
Onel Hernández,CUB,Norwich City,31,Forward,840.0,9.333333333333334,7.499999999999999,0.0,0.1071428571428571,0.0,0.0,0.3214285714285714,0.0,0.4285714285714285,2.357142857142857,0.5357142857142857,0.75,1.5,0.0,0.0,0.4285714285714285,0.0,0.0,0.1071428571428571,800000.0,0
Jordan Houghton,ENG,Plymouth Argyle,29,Midfielder,621.0,6.9,9.391304347826086,0.0,0.144927536231884,0.0,7.246376811594202,0.7246376811594203,0.0,12.17391304347826,3.623188405797101,0.0,0.0,0.5797101449275363,0.4347826086956521,7.898550724637681,1.0144927536231882,1.0144927536231882,0.5797101449275363,1.3043478260869563,1500000.0,1
Jonny Howson,ENG,Middlesbrough,36,Midfielder,727.0,8.077777777777778,10.213204951856946,0.0,0.123796423658872,0.0,6.1898211829436045,0.4951856946354883,0.0,10.646492434663,5.199449793672628,0.123796423658872,0.0,0.2475928473177441,0.123796423658872,0.0,0.7427785419532325,0.6189821182943605,0.123796423658872,0.8665749656121046,0.0,0
Vakoun Issouf Bayo,CIV,Watford,27,Forward,1069.0,11.877777777777778,6.12067352666043,0.0,0.1683816651075771,0.5051449953227315,3.7043966323666977,0.9260991580916744,0.1683816651075771,9.176800748362956,9.934518241347051,0.3367633302151543,0.5893358278765201,2.609915809167446,0.3367633302151543,2.845650140318054,0.0841908325537885,0.5893358278765201,0.1683816651075771,1.0944808231992516,0.0,1
Mihailo Ivanović,SRB,Millwall,19,Forward,1037.0,11.522222222222222,6.240115718418515,0.0,0.0867888138862102,0.0867888138862102,6.943105110896818,0.3471552555448409,0.0867888138862102,2.8640308582449374,2.343297974927676,0.1735776277724204,0.0867888138862102,0.6943105110896818,0.0867888138862102,1.987463837994214,0.0,0.0867888138862102,0.0,0.4339440694310511,0.0,0
Eom Jisung,KOR,Swansea City,22,Forward,1350.0,15.0,4.86,0.0666666666666666,0.5333333333333333,0.0,0.8333333333333334,1.4666666666666666,0.0666666666666666,7.6,11.2,0.8666666666666667,1.2666666666666666,3.933333333333333,0.4,2.6666666666666665,2.533333333333333,0.8,0.2666666666666666,1.5333333333333334,0.0,1
Daniel Johnson,JAM,Stoke City,32,Forward,537.0,5.966666666666667,16.75977653631285,0.0,0.0,0.0,0.0,0.0,0.0,0.3351955307262569,0.1675977653631284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1675977653631284,0.0,0
Marvin Johnson,ENG,Sheffield Weds,33,Midfielder,765.0,8.5,7.552941176470589,0.2352941176470588,2.235294117647059,0.0,3.917647058823529,3.647058823529412,0.3529411764705882,24.47058823529412,13.529411764705882,0.3529411764705882,1.8823529411764703,5.294117647058823,1.2941176470588236,7.847058823529412,4.235294117647059,1.8823529411764703,1.411764705882353,4.823529411764706,250000.0,2
Michael Johnston,IRL,West Brom,25,Forward,991.0,11.011111111111113,7.138244197780019,0.0908173562058526,0.6357214934409687,0.0,1.2986881937436934,2.088799192734612,0.272452068617558,7.991927346115036,13.168516649848636,0.6357214934409687,2.088799192734612,3.541876892028254,0.1816347124117053,0.0,1.9071644803229064,0.4540867810292633,0.1816347124117053,1.5438950554994957,0.0,1
