player,nation_stats_standard,squad,age_stats_standard,born_stats_standard,playing_time_90s_stats_standard,position_stats_standard,playing_time_min_stats_playing_time,total_cmp%_stats_passing,ast_stats_passing,ppa_stats_passing,standard_gls_stats_shooting,standard_sot%_stats_shooting,sca_sca_stats_gca,gca_gca_stats_gca,touches_mid_3rd_stats_possession,touches_att_3rd_stats_possession,take_ons_succ_stats_possession,carries_prgc_stats_possession,receiving_prgr_stats_possession,tackles_mid_3rd_stats_defense,aerial_duels_won%_stats_misc,performance_crs_stats_misc,tackles_tkl_stats_defense,int_stats_defense,performance_recov_stats_misc,90s,total_cmp%_stats_passing_per_90,ast_stats_passing_per_90,ppa_stats_passing_per_90,standard_gls_stats_shooting_per_90,standard_sot%_stats_shooting_per_90,sca_sca_stats_gca_per_90,gca_gca_stats_gca_per_90,touches_mid_3rd_stats_possession_per_90,touches_att_3rd_stats_possession_per_90,take_ons_succ_stats_possession_per_90,carries_prgc_stats_possession_per_90,receiving_prgr_stats_possession_per_90,tackles_mid_3rd_stats_defense_per_90,aerial_duels_won%_stats_misc_per_90,performance_crs_stats_misc_per_90,tackles_tkl_stats_defense_per_90,int_stats_defense_per_90,performance_recov_stats_misc_per_90
Shaun Hutchinson,ENG,Millwall,33,1990,2.5,Defender,1017.0,78.2,0,0,0,50.0,2,1,56,7,0,0,1,2,65.0,0,4,3,3,11.3,6.920353982300885,0.0,0.0,0.0,4.424778761061947,0.17699115044247787,0.08849557522123894,4.95575221238938,0.6194690265486725,0.0,0.0,0.08849557522123894,0.17699115044247787,5.752212389380531,0.0,0.35398230088495575,0.2654867256637168,0.2654867256637168
Michael Ihiekwe,ENG,Sheffield Weds,31,1992,3.1,Defender,1215.0,76.8,0,0,0,25.0,2,1,74,14,0,1,0,0,76.2,0,1,5,5,13.5,5.688888888888889,0.0,0.0,0.0,1.8518518518518519,0.14814814814814814,0.07407407407407407,5.481481481481482,1.037037037037037,0.0,0.07407407407407407,0.0,0.0,5.644444444444445,0.0,0.07407407407407407,0.37037037037037035,0.37037037037037035
Dominic Iorfa,ENG,Sheffield Weds,29,1995,6.1,Defender,1327.0,82.6,0,1,1,28.6,2,0,97,20,3,2,2,3,64.6,1,9,7,13,14.744444444444444,5.602110022607385,0.0,0.06782215523737754,0.06782215523737754,1.939713639788998,0.1356443104747551,0.0,6.578749058025622,1.356443104747551,0.20346646571213264,0.1356443104747551,0.1356443104747551,0.20346646571213264,4.381311228334589,0.06782215523737754,0.6103993971363979,0.47475508666164284,0.8816880180859081
Vakoun Issouf Bayo,CIV,Watford,27,1997,9.5,Forward,1069.0,72.7,0,2,6,44.0,11,2,109,118,4,7,31,4,33.8,1,7,2,13,11.877777777777778,6.12067352666043,0.0,0.16838166510757716,0.5051449953227315,3.7043966323666977,0.9260991580916744,0.16838166510757716,9.176800748362956,9.934518241347053,0.3367633302151543,0.5893358278765201,2.609915809167446,0.3367633302151543,2.845650140318054,0.08419083255378858,0.5893358278765201,0.16838166510757716,1.0944808231992516
Mihailo Ivanović,SRB,Millwall,19,2004,2.5,Forward,1037.0,71.9,0,1,1,80.0,4,1,33,27,2,1,8,1,22.9,0,1,0,5,11.522222222222222,6.240115718418515,0.0,0.08678881388621022,0.08678881388621022,6.943105110896818,0.3471552555448409,0.08678881388621022,2.8640308582449374,2.343297974927676,0.17357762777242045,0.08678881388621022,0.6943105110896818,0.08678881388621022,1.987463837994214,0.0,0.08678881388621022,0.0,0.4339440694310511
Matty Jacob,ENG,Hull City,23,2001,1.0,Defender,1023.0,68.7,0,1,0,100.0,1,0,30,9,1,0,0,0,66.7,0,1,0,5,11.366666666666667,6.043988269794721,0.0,0.0879765395894428,0.0,8.79765395894428,0.0879765395894428,0.0,2.6392961876832843,0.7917888563049853,0.0879765395894428,0.0,0.0,0.0,5.868035190615836,0.0,0.0879765395894428,0.0,0.4398826979472141
Lukas Jensen,DEN,Millwall,25,1999,15.0,Goalkeeper,740.0,40.8,0,0,0,0.0,1,0,6,0,0,0,0,0,100.0,0,0,0,16,8.222222222222221,4.962162162162162,0.0,0.0,0.0,0.0,0.12162162162162163,0.0,0.7297297297297298,0.0,0.0,0.0,0.0,0.0,12.162162162162163,0.0,0.0,0.0,1.945945945945946
Eom Jisung,KOR,Swansea City,22,2002,7.2,Forward,1350.0,72.9,1,8,0,12.5,22,1,114,168,13,19,59,6,40.0,38,12,4,23,15.0,4.86,0.06666666666666667,0.5333333333333333,0.0,0.8333333333333334,1.4666666666666666,0.06666666666666667,7.6,11.2,0.8666666666666667,1.2666666666666666,3.933333333333333,0.4,2.6666666666666665,2.533333333333333,0.8,0.26666666666666666,1.5333333333333334
Viktor Johansson,SWE,Stoke City,26,1998,15.0,Goalkeeper,990.0,74.8,0,0,0,0.0,2,0,0,0,0,0,0,0,75.0,0,0,0,23,11.0,6.8,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.818181818181818,0.0,0.0,0.0,2.090909090909091
Ryan John Giles,ENG,Hull City,24,2000,5.0,Defender,624.0,82.0,0,7,0,100.0,4,0,158,92,2,12,15,1,0.0,21,1,1,19,6.933333333333334,11.826923076923077,0.0,1.0096153846153846,0.0,14.423076923076923,0.5769230769230769,0.0,22.788461538461537,13.269230769230768,0.28846153846153844,1.7307692307692306,2.1634615384615383,0.14423076923076922,0.0,3.0288461538461537,0.14423076923076922,0.14423076923076922,2.7403846153846154
Daniel Johnson,JAM,Stoke City,32,1992,0.1,Forward,537.0,100.0,0,0,0,0.0,0,0,2,1,0,0,0,0,0.0,0,0,0,1,5.966666666666667,16.75977653631285,0.0,0.0,0.0,0.0,0.0,0.0,0.33519553072625696,0.16759776536312848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16759776536312848
Marvin Johnson,ENG,Sheffield Weds,33,1990,8.7,Midfielder,765.0,64.2,2,19,0,33.3,31,3,208,115,3,16,45,11,66.7,36,16,12,41,8.5,7.552941176470589,0.23529411764705882,2.235294117647059,0.0,3.9176470588235293,3.6470588235294117,0.35294117647058826,24.470588235294116,13.529411764705882,0.35294117647058826,1.8823529411764706,5.294117647058823,1.2941176470588236,7.847058823529412,4.235294117647059,1.8823529411764706,1.411764705882353,4.823529411764706
Michael Johnston,IRL,West Brom,25,1999,4.2,Forward,991.0,78.6,1,7,0,14.3,23,3,88,145,7,23,39,2,0.0,21,5,2,17,11.011111111111111,7.138244197780019,0.09081735620585267,0.6357214934409687,0.0,1.2986881937436934,2.0887991927346117,0.272452068617558,7.991927346115036,13.168516649848637,0.6357214934409687,2.0887991927346117,3.541876892028254,0.18163471241170534,0.0,1.9071644803229062,0.45408678102926336,0.18163471241170534,1.5438950554994955
Alfie Jones,ENG,Hull City,27,1997,15.0,Defender,1183.0,87.7,0,4,0,50.0,10,0,562,32,7,10,3,3,60.3,1,10,19,49,13.144444444444444,6.672020287404903,0.0,0.3043110735418428,0.0,3.8038884192730347,0.760777683854607,0.0,42.75570583262891,2.4344885883347422,0.5325443786982249,0.760777683854607,0.2282333051563821,0.2282333051563821,4.58748943364328,0.0760777683854607,0.760777683854607,1.4454775993237532,3.727810650887574
Isaiah Jones,GUY,Middlesbrough,25,1999,7.1,Forward,449.0,72.8,0,14,0,25.0,24,2,111,164,5,20,66,6,30.8,12,14,3,24,4.988888888888889,14.592427616926503,0.0,2.8062360801781736,0.0,5.011135857461024,4.810690423162583,0.40089086859688194,22.249443207126948,32.87305122494432,1.0022271714922049,4.008908685968819,13.229398663697104,1.2026726057906458,6.173719376391983,2.4053452115812917,2.8062360801781736,0.6013363028953229,4.810690423162583
Mads Juel Andersen,DEN,Luton Town,26,1997,0.2,Defender,969.0,75.0,0,0,0,0.0,0,0,4,2,0,0,0,0,0.0,0,0,1,2,10.766666666666667,6.96594427244582,0.0,0.0,0.0,0.0,0.0,0.0,0.37151702786377705,0.18575851393188852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09287925696594426,0.18575851393188852
Abu Kamara,ENG,Norwich City,21,2003,0.2,Forward,736.0,87.5,0,0,0,0.0,1,0,5,3,0,1,5,0,0.0,0,3,1,0,8.177777777777777,10.699728260869566,0.0,0.0,0.0,0.0,0.12228260869565219,0.0,0.6114130434782609,0.36684782608695654,0.0,0.12228260869565219,0.6114130434782609,0.0,0.0,0.0,0.36684782608695654,0.12228260869565219,0.0
Thomas Kaminski,BEL,Luton Town,32,1992,13.3,Goalkeeper,493.0,61.7,1,1,0,0.0,5,1,20,1,0,0,0,0,100.0,0,0,0,21,5.477777777777778,11.26369168356998,0.18255578093306288,0.18255578093306288,0.0,0.0,0.9127789046653144,0.18255578093306288,3.6511156186612577,0.18255578093306288,0.0,0.0,0.0,0.0,18.255578093306287,0.0,0.0,0.0,3.8336713995943206
Wilfried Kanga,CIV,Cardiff City,26,1998,4.8,Forward,1064.0,60.7,0,1,0,20.0,5,1,39,41,1,4,18,0,39.3,1,0,0,3,11.822222222222223,5.1343984962406015,0.0,0.08458646616541353,0.0,1.6917293233082706,0.42293233082706766,0.08458646616541353,3.2988721804511276,3.4680451127819545,0.08458646616541353,0.3383458646616541,1.5225563909774436,0.0,3.3242481203007515,0.08458646616541353,0.0,0.0,0.2537593984962406
Edo Kayembe,COD,Watford,26,1998,12.0,Midfielder,494.0,81.2,0,9,5,36.8,28,2,299,171,6,11,33,5,19.4,20,17,5,50,5.488888888888889,14.793522267206479,0.0,1.639676113360324,0.9109311740890689,6.704453441295546,5.101214574898785,0.3643724696356275,54.473684210526315,31.153846153846153,1.0931174089068827,2.0040485829959516,6.012145748987854,0.9109311740890689,3.5344129554655868,3.6437246963562755,3.097165991902834,0.9109311740890689,9.109311740890687
Kaine Kesler-Hayden,ENG,Preston,22,2002,10.3,Defender,1012.0,72.7,2,4,0,25.0,24,5,195,148,15,30,58,5,58.8,16,12,4,44,11.244444444444444,6.465415019762847,0.17786561264822134,0.3557312252964427,0.0,2.223320158102767,2.1343873517786562,0.4446640316205534,17.341897233201582,13.16205533596838,1.3339920948616601,2.6679841897233203,5.158102766798419,0.4446640316205534,5.229249011857708,1.4229249011857708,1.0671936758893281,0.3557312252964427,3.91304347826087
Josh Key,ENG,Swansea City,25,1999,12.9,Defender,1322.0,81.9,0,15,0,60.0,27,1,441,253,24,48,60,2,32.0,41,20,15,59,14.688888888888888,5.575642965204237,0.0,1.021180030257186,0.0,4.084720121028744,1.8381240544629351,0.0680786686838124,30.022692889561274,17.22390317700454,1.6338880484114977,3.2677760968229954,4.084720121028744,0.1361573373676248,2.178517397881997,2.791225416036309,1.361573373676248,1.021180030257186,4.016641452344932
Olaf Kobacki,POL,Sheffield Weds,23,2001,3.5,Forward,652.0,68.3,0,3,0,42.9,7,0,51,61,6,11,24,5,36.4,3,13,3,11,7.2444444444444445,9.427914110429448,0.0,0.41411042944785276,0.0,5.921779141104294,0.9662576687116564,0.0,7.0398773006134965,8.420245398773005,0.8282208588957055,1.51840490797546,3.312883435582822,0.6901840490797546,5.024539877300613,0.41411042944785276,1.794478527607362,0.41411042944785276,1.51840490797546
Lewis Koumas,WAL,Stoke City,19,2005,9.4,Midfielder,430.0,67.9,1,8,2,26.3,23,2,76,113,12,31,45,4,15.0,10,16,3,25,4.777777777777778,14.211627906976746,0.20930232558139536,1.6744186046511629,0.4186046511627907,5.504651162790698,4.813953488372093,0.4186046511627907,15.906976744186046,23.651162790697676,2.511627906976744,6.488372093023256,9.418604651162791,0.8372093023255814,3.1395348837209305,2.0930232558139537,3.3488372093023258,0.627906976744186,5.232558139534884
Paddy Lane,NIR,Portsmouth,23,2001,6.6,Midfielder,1201.0,66.7,1,3,0,40.0,14,1,80,95,3,12,35,2,9.1,20,10,1,14,13.344444444444445,4.9983347210657785,0.07493755203996669,0.22481265611990006,0.0,2.9975020815986677,1.0491257285595337,0.07493755203996669,5.995004163197335,7.119067443796836,0.22481265611990006,0.8992506244796002,2.622814321398834,0.14987510407993337,0.6819317235636969,1.4987510407993339,0.7493755203996669,0.07493755203996669,1.0491257285595337
Josh Laurent,ENG,Stoke City,29,1995,3.0,Midfielder,1302.0,85.2,0,2,0,0.0,8,1,83,41,0,4,4,4,50.0,3,7,3,12,14.466666666666667,5.889400921658987,0.0,0.1382488479262673,0.0,0.0,0.5529953917050692,0.06912442396313365,5.7373271889400925,2.834101382488479,0.0,0.2764976958525346,0.2764976958525346,0.2764976958525346,3.456221198156682,0.2073732718894009,0.4838709677419355,0.2073732718894009,0.8294930875576036
Josh Laurent,ENG,Burnley,29,1995,5.4,Midfielder,579.0,75.9,0,8,0,20.0,12,0,146,74,5,10,26,4,58.8,5,9,8,24,6.433333333333334,11.797927461139897,0.0,1.2435233160621761,0.0,3.1088082901554404,1.8652849740932642,0.0,22.694300518134714,11.50259067357513,0.7772020725388601,1.5544041450777202,4.041450777202073,0.6217616580310881,9.139896373056994,0.7772020725388601,1.398963730569948,1.2435233160621761,3.7305699481865284
Ryan Ledson,ENG,Preston,27,1997,2.6,Midfielder,1350.0,68.5,1,5,0,0.0,5,1,62,28,0,0,4,2,40.0,3,3,3,7,15.0,4.566666666666666,0.06666666666666667,0.3333333333333333,0.0,0.0,0.3333333333333333,0.06666666666666667,4.133333333333334,1.8666666666666667,0.0,0.0,0.26666666666666666,0.13333333333333333,2.6666666666666665,0.2,0.2,0.2,0.4666666666666667
Greg Leigh,JAM,Oxford United,30,1994,6.0,Defender,569.0,66.4,1,5,1,40.0,12,2,156,85,4,13,22,2,66.7,16,7,8,18,6.322222222222222,10.502636203866434,0.15817223198594024,0.7908611599297013,0.15817223198594024,6.32688927943761,1.898066783831283,0.3163444639718805,24.67486818980668,13.444639718804922,0.632688927943761,2.0562390158172232,3.4797891036906856,0.3163444639718805,10.550087873462216,2.530755711775044,1.1072056239015817,1.265377855887522,2.8471001757469248
Liam Lindsay,SCO,Preston,29,1995,12.6,Defender,1350.0,78.7,0,0,0,16.7,8,0,227,25,0,0,2,2,73.4,1,20,33,44,15.0,5.246666666666667,0.0,0.0,0.0,1.1133333333333333,0.5333333333333333,0.0,15.133333333333333,1.6666666666666667,0.0,0.0,0.13333333333333333,0.13333333333333333,4.8933333333333335,0.06666666666666667,1.3333333333333333,2.2,2.933333333333333
Sam Long,ENG,Oxford United,29,1995,6.3,Defender,434.0,76.4,1,4,0,25.0,9,1,158,31,0,3,4,4,60.0,5,9,10,18,4.822222222222222,15.843317972350233,0.20737327188940094,0.8294930875576038,0.0,5.184331797235023,1.8663594470046083,0.20737327188940094,32.764976958525345,6.428571428571429,0.0,0.6221198156682028,0.8294930875576038,0.8294930875576038,12.442396313364055,1.0368663594470047,1.8663594470046083,2.0737327188940093,3.7327188940092166
Ryan Longman,ENG,Hull City,24,2000,0.2,Forward,582.0,70.0,0,0,0,0.0,1,0,0,20,0,3,9,0,0.0,5,0,0,0,6.466666666666667,10.824742268041238,0.0,0.0,0.0,0.0,0.15463917525773196,0.0,0.0,3.0927835051546393,0.0,0.4639175257731959,1.3917525773195876,0.0,0.0,0.7731958762886598,0.0,0.0,0.0
Jamal Lowe,JAM,Sheffield Weds,30,1994,5.9,Forward,551.0,80.6,2,5,1,20.0,12,2,82,71,7,9,32,2,47.1,2,7,2,19,6.122222222222222,13.165154264972777,0.3266787658802178,0.8166969147005445,0.1633393829401089,3.266787658802178,1.960072595281307,0.3266787658802178,13.39382940108893,11.597096188747733,1.1433756805807622,1.4700544464609802,5.226860254083485,0.3266787658802178,7.69328493647913,0.3266787658802178,1.1433756805807622,0.3266787658802178,3.1034482758620694
Max Lowe,ENG,Sheffield Weds,27,1997,7.9,Defender,773.0,72.4,0,3,0,50.0,5,1,200,53,5,6,16,7,50.0,7,18,13,22,8.588888888888889,8.429495472186288,0.0,0.34928848641655885,0.0,5.821474773609315,0.5821474773609314,0.1164294954721863,23.28589909443726,6.170763260025874,0.5821474773609314,0.6985769728331177,1.8628719275549808,0.815006468305304,5.821474773609315,0.815006468305304,2.095730918499353,1.5135834411384217,2.5614489003880982
Nicolas Madsen,DEN,QPR,24,2000,8.6,Midfielder,857.0,80.3,0,10,2,30.8,28,1,171,134,3,8,26,0,41.2,7,10,5,26,9.522222222222222,8.432905484247375,0.0,1.0501750291715286,0.21003500583430573,3.234539089848308,2.94049008168028,0.10501750291715287,17.957992998833138,14.072345390898484,0.31505250875145857,0.8401400233372229,2.7304550758459745,0.0,4.326721120186698,0.73512252042007,1.0501750291715286,0.5250875145857643,2.7304550758459745
Million Manhoef,NED,Stoke City,22,2002,12.7,Forward,1205.0,66.0,2,12,3,42.4,51,4,188,273,22,39,72,4,18.2,70,9,2,52,13.38888888888889,4.929460580912863,0.14937759336099585,0.896265560165975,0.22406639004149376,3.166804979253112,3.809128630705394,0.2987551867219917,14.04149377593361,20.390041493775932,1.6431535269709543,2.912863070539419,5.37759336099585,0.2987551867219917,1.359336099585062,5.228215767634855,0.6721991701244813,0.14937759336099585,3.883817427385892
Emiliano Marcondes,DEN,Norwich City,29,1995,5.1,Midfielder,509.0,80.5,0,7,0,16.7,17,0,167,87,1,3,20,7,8.3,16,13,2,21,5.655555555555556,14.233791748526523,0.0,1.237721021611002,0.0,2.9528487229862472,3.0058939096267188,0.0,29.528487229862474,15.383104125736738,0.1768172888015717,0.5304518664047151,3.536345776031434,1.237721021611002,1.4675834970530452,2.829076620825147,2.298624754420432,0.3536345776031434,3.713163064833006
Fally Mayulu,FRA,Bristol City,22,2002,2.4,Forward,1350.0,61.2,0,0,2,36.4,2,1,33,43,2,3,18,3,28.6,0,3,0,9,15.0,4.08,0.0,0.0,0.13333333333333333,2.4266666666666667,0.13333333333333333,0.06666666666666667,2.2,2.8666666666666667,0.13333333333333333,0.2,1.2,0.2,1.9066666666666667,0.0,0.2,0.0,0.6
Sam McCallum,ENG,Sheffield Utd,24,2000,2.5,Defender,644.0,66.7,0,2,1,33.3,3,0,76,38,3,5,11,4,69.2,8,8,8,11,7.155555555555556,9.321428571428571,0.0,0.2795031055900621,0.13975155279503104,4.653726708074534,0.4192546583850931,0.0,10.62111801242236,5.31055900621118,0.4192546583850931,0.6987577639751552,1.5372670807453415,0.5590062111801242,9.670807453416149,1.1180124223602483,1.1180124223602483,1.1180124223602483,1.5372670807453415
Alistair McCann,NIR,Preston,24,1999,10.7,Midfielder,1350.0,81.1,0,4,1,16.7,12,0,274,110,3,2,20,19,37.0,5,40,6,46,15.0,5.406666666666666,0.0,0.26666666666666666,0.06666666666666667,1.1133333333333333,0.8,0.0,18.266666666666666,7.333333333333333,0.2,0.13333333333333333,1.3333333333333333,1.2666666666666666,2.466666666666667,0.3333333333333333,2.6666666666666665,0.4,3.066666666666667
George McCormick,ENG,Middlesbrough,19,2005,0.0,Forward,452.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,5.022222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Riley McGree,AUS,Middlesbrough,26,1998,7.0,Forward,787.0,82.0,4,9,1,41.2,30,3,170,188,5,17,56,4,42.9,22,6,1,27,8.744444444444444,9.37738246505718,0.457433290978399,1.0292249047013977,0.11435832274459976,4.711562897077511,3.430749682337993,0.3430749682337993,19.44091486658196,21.499364675984754,0.5717916137229988,1.944091486658196,6.404066073697586,0.457433290978399,4.905972045743329,2.5158831003811946,0.6861499364675986,0.11435832274459976,3.0876747141041934
Tom McIntyre,SCO,Portsmouth,26,1998,9.8,Defender,1350.0,74.0,0,1,0,33.3,4,1,208,20,5,5,2,6,58.6,1,15,16,32,15.0,4.933333333333334,0.0,0.06666666666666667,0.0,2.2199999999999998,0.26666666666666666,0.06666666666666667,13.866666666666667,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.13333333333333333,0.4,3.9066666666666667,0.06666666666666667,1.0,1.0666666666666667,2.1333333333333333
Sean McLoughlin,IRL,Hull City,28,1996,8.5,Defender,636.0,87.9,0,2,0,25.0,12,0,291,46,3,7,6,3,76.3,2,10,6,33,7.066666666666666,12.43867924528302,0.0,0.2830188679245283,0.0,3.5377358490566038,1.6981132075471699,0.0,41.17924528301887,6.5094339622641515,0.42452830188679247,0.9905660377358491,0.8490566037735849,0.42452830188679247,10.797169811320755,0.2830188679245283,1.4150943396226416,0.8490566037735849,4.669811320754717
Paddy McNair,NIR,West Brom,29,1995,1.0,Defender,827.0,92.4,0,0,0,0.0,0,0,28,1,0,0,0,1,0.0,0,1,1,2,9.188888888888888,10.055622732769047,0.0,0.0,0.0,0.0,0.0,0.0,3.0471584038694077,0.10882708585247884,0.0,0.0,0.0,0.10882708585247884,0.0,0.0,0.10882708585247884,0.10882708585247884,0.21765417170495768
Luke McNally,IRL,Burnley,25,1999,0.0,Defender,1048.0,50.0,0,0,0,0.0,0,0,1,1,0,0,0,0,33.3,0,1,0,0,11.644444444444444,4.293893129770993,0.0,0.0,0.0,0.0,0.0,0.0,0.08587786259541985,0.08587786259541985,0.0,0.0,0.0,0.0,2.8597328244274807,0.0,0.08587786259541985,0.0,0.0
Yakou Méïte,CIV,Cardiff City,28,1996,4.4,Forward,1200.0,57.9,0,0,0,20.0,7,0,42,63,8,9,27,5,35.1,6,8,2,12,13.333333333333334,4.342499999999999,0.0,0.0,0.0,1.5,0.525,0.0,3.15,4.725,0.6,0.6749999999999999,2.025,0.375,2.6325,0.44999999999999996,0.6,0.15,0.8999999999999999
Hannibal Mejbri,TUN,Burnley,21,2003,6.0,Midfielder,436.0,77.9,0,4,0,16.7,19,1,150,111,10,11,21,3,50.0,13,10,3,25,4.844444444444444,16.0802752293578,0.0,0.8256880733944955,0.0,3.4472477064220186,3.9220183486238533,0.20642201834862386,30.96330275229358,22.912844036697248,2.064220183486239,2.2706422018348627,4.3348623853211015,0.6192660550458716,10.321100917431194,2.6834862385321103,2.064220183486239,0.6192660550458716,5.160550458715597
Nathaniel Mendez-Laing,GUA,Derby County,32,1992,10.8,Forward,1081.0,65.1,3,19,1,13.6,49,5,227,238,13,30,64,9,52.6,84,21,14,37,12.011111111111111,5.419981498612396,0.24976873265494912,1.581868640148011,0.08325624421831637,1.1322849213691026,4.0795559666975025,0.4162812210915819,18.899167437557818,19.814986123959297,1.0823311748381128,2.4976873265494914,5.328399629972248,0.7493061979648473,4.3792784458834415,6.993524514338575,1.7483811285846438,1.1655874190564293,3.080481036077706
Liam Millar,CAN,Hull City,25,1999,6.9,Midfielder,927.0,72.7,2,18,1,22.2,27,6,146,196,16,52,61,1,40.0,37,8,4,26,10.3,7.058252427184466,0.1941747572815534,1.7475728155339805,0.0970873786407767,2.1553398058252426,2.6213592233009706,0.5825242718446602,14.174757281553397,19.02912621359223,1.5533980582524272,5.048543689320388,5.922330097087379,0.0970873786407767,3.8834951456310676,3.5922330097087376,0.7766990291262136,0.3883495145631068,2.524271844660194
Idris El Mizouni,TUN,Oxford United,24,2000,10.6,Midfielder,1163.0,85.3,2,5,1,30.8,24,3,307,121,6,23,30,15,33.3,6,29,11,56,12.922222222222222,6.601031814273431,0.15477214101461736,0.3869303525365434,0.07738607050730868,2.3834909716251076,1.8572656921754085,0.23215821152192606,23.757523645743767,9.363714531384352,0.4643164230438521,1.7798796216680997,2.3215821152192606,1.1607910576096303,2.576956147893379,0.4643164230438521,2.244196044711952,0.8512467755803955,4.333619948409286
Ryan Mmaee,MAR,Stoke City,27,1997,1.2,Forward,1060.0,68.4,0,0,0,0.0,0,0,20,7,0,0,0,0,75.0,0,0,0,3,11.777777777777779,5.807547169811321,0.0,0.0,0.0,0.0,0.0,0.0,1.6981132075471697,0.5943396226415094,0.0,0.0,0.0,0.0,6.367924528301886,0.0,0.0,0.0,0.25471698113207547
Jayson Molumby,IRL,West Brom,25,1999,8.6,Midfielder,495.0,86.6,0,7,1,83.3,15,1,298,103,8,19,21,8,25.0,5,13,9,43,5.5,15.745454545454544,0.0,1.2727272727272727,0.18181818181818182,15.145454545454545,2.727272727272727,0.18181818181818182,54.18181818181818,18.727272727272727,1.4545454545454546,3.4545454545454546,3.8181818181818183,1.4545454545454546,4.545454545454546,0.9090909090909091,2.3636363636363638,1.6363636363636365,7.818181818181818
Elliott Moore,ENG,Oxford United,27,1997,12.0,Defender,1350.0,88.2,1,0,0,33.3,3,1,194,15,1,0,0,1,67.3,0,10,9,29,15.0,5.88,0.06666666666666667,0.0,0.0,2.2199999999999998,0.2,0.06666666666666667,12.933333333333334,1.0,0.06666666666666667,0.0,0.0,0.06666666666666667,4.486666666666666,0.0,0.6666666666666666,0.6,1.9333333333333333
Simon Moore,ENG,Sunderland,34,1990,4.0,Goalkeeper,1106.0,68.9,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,2,12.28888888888889,5.606690777576854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.162748643761302
Kieran Morgan,ENG,QPR,18,2006,3.3,Midfielder,849.0,76.0,0,2,1,40.0,4,0,106,48,1,3,9,4,50.0,3,9,3,14,9.433333333333334,8.056537102473499,0.0,0.21201413427561838,0.10600706713780919,4.240282685512367,0.42402826855123676,0.0,11.236749116607774,5.088339222614841,0.10600706713780919,0.31802120141342755,0.9540636042402827,0.42402826855123676,5.300353356890459,0.31802120141342755,0.9540636042402827,0.31802120141342755,1.4840989399293285
Carlton Morris,ENG,Luton Town,28,1995,8.6,Forward,640.0,58.6,1,6,4,44.4,17,2,114,179,5,10,57,1,51.9,6,5,0,18,7.111111111111111,8.240625000000001,0.140625,0.84375,0.5625,6.24375,2.390625,0.28125,16.03125,25.171875,0.703125,1.40625,8.015625,0.140625,7.2984375,0.84375,0.703125,0.0,2.53125
Elijah Morrison,ENG,Bristol City,18,2006,0.3,Defender,597.0,42.9,0,0,0,0.0,0,0,5,4,0,3,1,1,0.0,2,1,1,3,6.633333333333334,6.467336683417085,0.0,0.0,0.0,0.0,0.0,0.0,0.7537688442211055,0.6030150753768844,0.0,0.4522613065326633,0.1507537688442211,0.1507537688442211,0.0,0.3015075376884422,0.1507537688442211,0.1507537688442211,0.4522613065326633
Liam Morrison,SCO,QPR,21,2003,0.1,Midfielder,1034.0,68.8,0,0,0,0.0,0,0,8,1,0,0,0,0,100.0,0,0,0,0,11.488888888888889,5.9883945841392645,0.0,0.0,0.0,0.0,0.0,0.0,0.6963249516441006,0.08704061895551257,0.0,0.0,0.0,0.0,8.704061895551257,0.0,0.0,0.0,0.0
Victor Moses,NGA,Luton Town,33,1990,6.5,Defender,697.0,62.6,0,4,1,16.7,13,0,121,141,7,13,19,3,46.7,26,10,5,17,7.7444444444444445,8.083213773314204,0.0,0.5164992826398852,0.1291248206599713,2.1563845050215207,1.678622668579627,0.0,15.624103299856529,18.206599713055954,0.9038737446197992,1.678622668579627,2.4533715925394546,0.38737446197991393,6.03012912482066,3.357245337159254,1.291248206599713,0.6456241032998565,2.1951219512195124
Alex Mowatt,ENG,West Brom,29,1995,13.9,Midfielder,654.0,87.0,0,7,3,40.0,35,0,666,193,3,24,19,8,56.3,50,26,11,80,7.266666666666667,11.972477064220184,0.0,0.963302752293578,0.41284403669724773,5.504587155963303,4.81651376146789,0.0,91.65137614678899,26.559633027522935,0.41284403669724773,3.302752293577982,2.614678899082569,1.1009174311926606,7.747706422018348,6.8807339449541285,3.5779816513761467,1.5137614678899083,11.009174311926605
